stopid,stopname,stopsite,latitude,longitude,syscode,system,muni
102383,Wain at 920 Blk (EB),EB_Wain_AT_920 Blk,48.6770269956052,-123.460819,VIC,Victoria Regional Transit System,North Saanich
102384,Wain at 820 Blk (EB),EB_Wain_AT_820 Blk,48.6770199956052,-123.464765,VIC,Victoria Regional Transit System,North Saanich
102385,Lands End Rd Onramp (SB),SB_Lands End Rd Onramp,48.6837161956072,-123.4133904,VIC,Victoria Regional Transit System,North Saanich
102386,Lands End at Swartz Bay Passenger (EB),EB_Lands End_NS_Swartz Bay Passenger,48.6839379957917,-123.413849000157,VIC,Victoria Regional Transit System,North Saanich
102387,Swartz Bay Passenger at Lands End (EB),EB_Swartz Bay Passenger_FS_Lands End,48.6841629956073,-123.4123904,VIC,Victoria Regional Transit System,North Saanich
102388,Wain at Derrick (EB),EB_Wain_FS_Derrick,48.6770089956052,-123.471066,VIC,Victoria Regional Transit System,North Saanich
102389,West Saanich at Birch (NB),NB_West Saanich_FS_Birch,48.6791919956059,-123.457665,VIC,Victoria Regional Transit System,North Saanich
102121,West Saanich at McPhail (NB),NB_West Saanich_FS_McPhail,48.6052509954968,-123.472371999824,VIC,Victoria Regional Transit System,Central Saanich
102122,Barrett at Colburne (WB),WB_Barrett_FS_Colburne,48.6140858256631,-123.428976269334,VIC,Victoria Regional Transit System,North Saanich
102124,Barrett at Sandover (WB),WB_Barrett_FS_Sandover,48.6149554384264,-123.421638096785,VIC,Victoria Regional Transit System,North Saanich
102125,Barrett at Colburne (EB),EB_Barrett_NS_Colburne,48.6139359955868,-123.428862,VIC,Victoria Regional Transit System,North Saanich
102126,Barrett at Sandover (EB),EB_Barrett_NS_Sandover,48.6147859955871,-123.42172,VIC,Victoria Regional Transit System,North Saanich
102127,Sooke at Harbourview (EB),EB_Sooke_FS_Harbourview,48.3910747348589,-123.666658378753,VIC,Victoria Regional Transit System,Sooke
102128,Barrett at Kingcome (SB),SB_Barrett_NS_Kingcome,48.6142957050689,-123.431387968075,VIC,Victoria Regional Transit System,North Saanich
102129,Barrett at Kingcome (NB),NB_Barrett_FS_Kingcome,48.614517995587,-123.431371,VIC,Victoria Regional Transit System,North Saanich
102130,Lochside at Lowe (SB),SB_Lochside_FS_Lowe,48.6182143930304,-123.404466923383,VIC,Victoria Regional Transit System,North Saanich
102131,Sooke at Harbourview (WB),WB_Sooke_FS_Harbourview,48.391173753117,-123.66785970079,VIC,Victoria Regional Transit System,Sooke
102133,E Sooke at Parkheights (EB),EB_E Sooke_FS_Parkheights,48.3582549955214,-123.655861999445,VIC,Victoria Regional Transit System,Juan de Fuca (Part 1)
102134,E Sooke Rd at Parkheights (WB),WB_E Sooke Rd_NS_Parkheights,48.3583809952091,-123.655951000659,VIC,Victoria Regional Transit System,Juan de Fuca (Part 1)
102135,East Saanich at Dean Park (SB),SB_East Saanich_NS_Dean Park,48.617988077491,-123.416694664211,VIC,Victoria Regional Transit System,North Saanich
102136,East Saanich at Lowe (NB),NB_East Saanich_NS_Lowe,48.6183399955881,-123.416438,VIC,Victoria Regional Transit System,North Saanich
102137,Lochside at Lowe (NB),NB_Lochside_NS_Lowe,48.6183163730143,-123.404400038199,VIC,Victoria Regional Transit System,North Saanich
102138,Barrett at Dean Park (SB),SB_Barrett_FS_Dean Park,48.6170889955877,-123.432315,VIC,Victoria Regional Transit System,North Saanich
102139,Barrett at Dean Park (NB),NB_Barrett_NS_Dean Park,48.6171899955878,-123.432158,VIC,Victoria Regional Transit System,North Saanich
102140,West Saanich at Lawrence (NB),NB_West Saanich_NS_Lawrence,48.6097089954452,-123.474121000066,VIC,Victoria Regional Transit System,Central Saanich
102141,Forest Park at Dean Park (NB),NB_Forest Park_FS_Dean Park,48.617960995588,-123.428863,VIC,Victoria Regional Transit System,North Saanich
102142,Forest Park at Dean Park (SB),SB_Forest Park_NS_Dean Park,48.617894995588,-123.429053,VIC,Victoria Regional Transit System,North Saanich
102143,East Saanich 8800 block (SB),SB_8800_block_East Saanich,48.6209817955889,-123.4176616,VIC,Victoria Regional Transit System,North Saanich
102144,East Saanich 8800 block (NB),NB_8800_block_East Saanich,48.6207399955888,-123.417371,VIC,Victoria Regional Transit System,North Saanich
102145,E Sooke Rd 5900 block (NB),NB_5900_block_E Sooke Rd,48.3599025664093,-123.660858342147,VIC,Victoria Regional Transit System,Juan de Fuca (Part 1)
102146,E Sooke Rd 5890 block (EB),EB_5890_block_E Sooke Rd,48.3596366187877,-123.660709243823,VIC,Victoria Regional Transit System,Juan de Fuca (Part 1)
102148,West Saanich at Lawrence (SB),SB_West Saanich_NS_Lawrence,48.6108629953553,-123.473811999399,VIC,Victoria Regional Transit System,Central Saanich
102149,Forest Park at Mayneview (EB),EB_Forest Park_FS_Mayneview,48.6199759955885,-123.425912,VIC,Victoria Regional Transit System,North Saanich
102150,Sooke at Saseenos (EB),EB_Sooke_FS_Saseenos,48.3908439955208,-123.671943,VIC,Victoria Regional Transit System,Sooke
102151,Forest Park at Mayneview (WB),WB_Forest Park_FS_Mayneview,48.6198689955885,-123.42698,VIC,Victoria Regional Transit System,North Saanich
102152,Lochside 8890 block (NB),NB_8890_block_Lochside,48.6235730955896,-123.4079433,VIC,Victoria Regional Transit System,North Saanich
102153,Lochside 8880 block (SB),SB_8880_block_Lochside,48.6235606955896,-123.4081256,VIC,Victoria Regional Transit System,North Saanich
102154,Sooke at Woodlands (WB),WB_Sooke_FS_Woodlands,48.3907409955208,-123.676772,VIC,Victoria Regional Transit System,Sooke
102155,Forest Park at 8878 block (SB),SB_8878_block_Forest Park,48.6232589955895,-123.427313,VIC,Victoria Regional Transit System,North Saanich
102156,Forest Park at 8889 block (NB),NB_8889_block_Forest Park,48.6236999955896,-123.427388,VIC,Victoria Regional Transit System,North Saanich
102157,Sooke at Winnipeg (EB),EB_Sooke_NS_Winnipeg,48.3905109955207,-123.67711,VIC,Victoria Regional Transit System,Sooke
102158,East Saanich at Bazan Bay (SB),SB_East Saanich_NS_Bazan Bay,48.6246428955899,-123.4186913,VIC,Victoria Regional Transit System,North Saanich
102159,Forest Park at E Saanich Rd (EB),EB_Forest Park_NS_E Saanich,48.6251132955901,-123.4204368,VIC,Victoria Regional Transit System,North Saanich
102160,East Saanich at Forest Park (NB),NB_East Saanich_FS_Forest Park,48.6254039955901,-123.4190351,VIC,Victoria Regional Transit System,North Saanich
102161,Forest Park at Cresswell Dr (EB),EB_Forest Park_FS_Cresswell Dr,48.6255359955902,-123.426967,VIC,Victoria Regional Transit System,North Saanich
102162,Forest Park at Haro Park (WB),WB_Forest Park_NS_Haro Park,48.6252537955901,-123.4207187,VIC,Victoria Regional Transit System,North Saanich
102163,Forest Park at Cresswell (WB),WB_Forest Park_NS_Cresswell,48.6257129955902,-123.426971,VIC,Victoria Regional Transit System,North Saanich
102164,West Saanich at 8740 Blk (SB),SB_West Saanich_AT_8740 Blk,48.6198969956626,-123.466138000059,VIC,Victoria Regional Transit System,Cole Bay 3
102165,West Saanich at Theh Le Lum (NB),NB_West Saanich_NS_Theh Le Lum,48.6205729956866,-123.465255999373,VIC,Victoria Regional Transit System,Cole Bay 3
102166,E Sooke Rd at Raglan (EB),EB_E Sooke Rd_FS_Raglan,48.3641239959409,-123.673801000413,VIC,Victoria Regional Transit System,Juan de Fuca (Part 1)
102167,E Sooke Rd at Raglan (WB),WB_E Sooke Rd_NS_Raglan,48.3644451165364,-123.674313788471,VIC,Victoria Regional Transit System,Juan de Fuca (Part 1)
102168,Sooke Rd at 5958 Blk (WB),WB_Sooke Rd_AT_5958 Blk,48.3890539959168,-123.682749000005,VIC,Victoria Regional Transit System,Sooke
102169,West Saanich at Theh Le Lum (SB),SB_West Saanich_NS_Theh Le Lum,48.6215879951431,-123.46455899977,VIC,Victoria Regional Transit System,Cole Bay 3
102176,East Saanich at McTavish (SB),SB_East Saanich_FS_McTavish,48.6294146612655,-123.42038250415,VIC,Victoria Regional Transit System,North Saanich
102177,East Saanich at McTavish (NB),NB_East Saanich_NS_McTavish,48.6295481955914,-123.4202371,VIC,Victoria Regional Transit System,North Saanich
102182,Kaltasin at Seabroom (SB),SB_Kaltasin_FS_Seabroom,48.3822419956197,-123.689986999764,VIC,Victoria Regional Transit System,Sooke
102183,Sooke at Kaltasin (WB),WB_Sooke_FS_Kaltasin,48.3873609951067,-123.688712000295,VIC,Victoria Regional Transit System,Sooke
102184,Sooke at Kaltasin (EB),EB_Sooke_NS_Kaltasin,48.3872309953804,-123.688476999574,VIC,Victoria Regional Transit System,Sooke
102186,Andover at Copper Mine (EB),EB_Andover_NS_Copper Mine,48.3629884867633,-123.678545648551,VIC,Victoria Regional Transit System,Juan de Fuca (Part 1)
102188,Lochside at Bakerview (NB),NB_Lochside_NS_Bakerview,48.6327667955923,-123.4088418,VIC,Victoria Regional Transit System,North Saanich
102189,Kaltasin at Sooke (SB),SB_Kaltasin_FS_Sooke,48.3865369951012,-123.687897999674,VIC,Victoria Regional Transit System,Sooke
102190,Lochside at Bakerview (SB),SB_Lochside_FS_Bakerview,48.6328589955924,-123.4091824,VIC,Victoria Regional Transit System,North Saanich
102191,West Saanich at North Ridge (SB),SB_West Saanich_FS_North Ridge,48.627069995796,-123.458098999676,VIC,Victoria Regional Transit System,Cole Bay 3
102194,West Saanich at North Ridge (NB),NB_West Saanich_FS_North Ridge,48.6276745354036,-123.457886189406,VIC,Victoria Regional Transit System,Cole Bay 3
102195,Copper Mine at Andover (NB),NB_Copper Mine_FS_Andover,48.3637549957025,-123.678868000584,VIC,Victoria Regional Transit System,Juan de Fuca (Part 1)
102196,Kaltasin at Seabroom (SB),SB_Kaltasin_NS_Seabroom,48.3837019951117,-123.689218000155,VIC,Victoria Regional Transit System,Sooke
102197,Idlemore 2030 block (NB),NB_2030_block_Idlemore,48.384025995106,-123.691672999965,VIC,Victoria Regional Transit System,Sooke
102391,Madrona at Cromar (WB),WB_Madrona_FS_Cromar,48.6755419956048,-123.482281,VIC,Victoria Regional Transit System,North Saanich
102392,Otter Point at Young Lake (WB),WB_Otter Point_FS_Young Lake,48.3960899953234,-123.767930000262,VIC,Victoria Regional Transit System,Juan de Fuca (Part 1)
102395,Wain at 550 Blk (EB),EB_Wain_AT_550 Blk,48.6770429956052,-123.475697,VIC,Victoria Regional Transit System,North Saanich
102396,Wain at Deep Cove (EB),EB_Wain_NS_Deep Cove,48.6770619956052,-123.478305,VIC,Victoria Regional Transit System,North Saanich
102399,West Saanich at Clayton (NB),NB_West Saanich_FS_Clayton,48.6809929956064,-123.457667,VIC,Victoria Regional Transit System,North Saanich
102400,Lands End at Woodpecker (SB),SB_Lands End_NS_Woodpecker,48.6856449956078,-123.416703,VIC,Victoria Regional Transit System,North Saanich
102401,Madrona at Wain (WB),WB_Madrona_NS_Wain,48.6766829956051,-123.484757,VIC,Victoria Regional Transit System,North Saanich
102402,West Saanich at Maple (NB),NB_West Saanich_NS_Maple,48.6824089956068,-123.457669,VIC,Victoria Regional Transit System,North Saanich
102404,Swartz Bay at Bay A (SB),SB_Swartz Bay_AT_Bay A,48.6882743956085,-123.4118327,VIC,Victoria Regional Transit System,North Saanich
102405,Lands End at Greenpark (EB),EB_Lands End_NS_Greenpark,48.6880099956085,-123.420024,VIC,Victoria Regional Transit System,North Saanich
102409,Lands End at Elderberry (EB),EB_Lands End_FS_Elderberry,48.6902069956091,-123.424691,VIC,Victoria Regional Transit System,North Saanich
102411,Otter Point at Ramsden (WB),WB_Otter Point_NS_Ramsden,48.394063039365,-123.777918705727,VIC,Victoria Regional Transit System,Juan de Fuca (Part 1)
102412,West Saanich at Tatlow (NB),NB_West Saanich_FS_Tatlow,48.6872399956082,-123.4577022,VIC,Victoria Regional Transit System,North Saanich
102413,Lands End at Hedgerow (SB),SB_Lands End_NS_Hedgerow,48.6917299956096,-123.427867,VIC,Victoria Regional Transit System,North Saanich
102415,Lands End at Junco (EB),EB_Lands End_FS_Junco,48.6944539956103,-123.429983,VIC,Victoria Regional Transit System,North Saanich
102416,Uvic Exchange Bay B,Uvic_Exchange_Bay_B,48.4661468221503,-123.309245245499,VIC,Victoria Regional Transit System,Saanich
102417,Uvic Exchange Bay C,Uvic_Exchange_Bay_C,48.4663160225638,-123.309018690909,VIC,Victoria Regional Transit System,Saanich
102419,West Saanich at Brickley (NB),NB_West Saanich_NS_Brickley,48.6921769956097,-123.457712,VIC,Victoria Regional Transit System,North Saanich
102421,Uvic Exchange Bay J ,Uvic_Exchange_Bay_J_,48.4660233978985,-123.308589641022,VIC,Victoria Regional Transit System,Saanich
102420,Uvic Exchange Bay I,Uvic_Exchange_Bay_I,48.4659167715641,-123.308717017905,VIC,Victoria Regional Transit System,Saanich
102422,West Coast 7750 block (NB),NB_7750_block_West Coast,48.3671319954014,-123.783972999675,VIC,Victoria Regional Transit System,Sooke
102423,Lands End at Howcrest (EB),EB_Lands End_FS_Howcrest,48.6975222515212,-123.439339884494,VIC,Victoria Regional Transit System,North Saanich
102424,Lands End at Cloake Hill (EB),EB_Lands End_FS_Cloake Hill,48.6959099956107,-123.451857,VIC,Victoria Regional Transit System,North Saanich
102425,West Saanich at Readings (NB),NB_West Saanich_FS_Readings,48.6944999956103,-123.457738,VIC,Victoria Regional Transit System,North Saanich
102426,Uvic Exchange Bay F,Uvic_Exchange_Bay_F,48.4660880452465,-123.309058352701,VIC,Victoria Regional Transit System,Saanich
102427,Uvic Exchange Bay E,Uvic_Exchange_Bay_E,48.4659529959441,-123.309265000403,VIC,Victoria Regional Transit System,Saanich
102428,Lands End at West Saanich (EB),EB_Lands End_FS_West Saanich,48.6956499956107,-123.457375,VIC,Victoria Regional Transit System,North Saanich
102429,Lands End at Seabreeze (EB),EB_Lands End_NS_Seabreeze,48.6972739956112,-123.447068,VIC,Victoria Regional Transit System,North Saanich
102431,Lands End 1350 block (EB),EB_1350_block_Lands End,48.6977519956113,-123.443522,VIC,Victoria Regional Transit System,North Saanich
102435,Kemp Lake at Milligan (SB),SB_Kemp Lake_FS_Milligan,48.3816915534685,-123.790675848489,VIC,Victoria Regional Transit System,Juan de Fuca (Part 1)
102438,Kemp Lake 2450 block (SB),SB_2450_block_Kemp Lake,48.3762399957575,-123.791902999316,VIC,Victoria Regional Transit System,Juan de Fuca (Part 1)
102439,Kemp Lake 2320 block (SB),SB_2320_block_Kemp Lake,48.371467995576,-123.794621999899,VIC,Victoria Regional Transit System,Juan de Fuca (Part 1)
102440,West Coast at Kemp Lake (EB),EB_West Coast_FS_Kemp Lake,48.3660665936669,-123.793299375916,VIC,Victoria Regional Transit System,Juan de Fuca (Part 1)
102441,Kemp Lake 2230 block (SB),SB_2230_block_Kemp Lake,48.3677259955139,-123.79542,VIC,Victoria Regional Transit System,Juan de Fuca (Part 1)
102442,Phipps at Langford (NB),NB_Phipps_FS_Langford,48.4428229955363,-123.504323,VIC,Victoria Regional Transit System,Langford
102443,Langford at Attree (EB),EB_Langford_NS_Attree,48.4427799951655,-123.509611999697,VIC,Victoria Regional Transit System,Langford
102445,Langford at Phipps (EB),EB_Langford_FS_Phipps,48.4420039952988,-123.503946000126,VIC,Victoria Regional Transit System,Langford
102447,William Head,William Head,48.3395549952047,-123.541898000047,VIC,Victoria Regional Transit System,Metchosin
102259,Fifth at Henry (NB),NB_Fifth_NS_Henry,48.6526747955981,-123.4001997,VIC,Victoria Regional Transit System,Sidney
102260,West Saanich at 9740 Blk (EB),EB_West Saanich_AT_9740 Blk,48.6463939959649,-123.455679999813,VIC,Victoria Regional Transit System,North Saanich
102261,West Saanich at 9730 Blk (WB),WB_West Saanich_AT_9730 Blk,48.6464859953931,-123.455838000624,VIC,Victoria Regional Transit System,North Saanich
102266,Galaran at Henry Ave W (NB),NB_Galaran_FS_Henry Ave W,48.6535418955984,-123.4123409,VIC,Victoria Regional Transit System,Sidney
102267,McDonald Park at Henry Ave W (SB),SB_McDonald Park_FS_Henry Ave W,48.6531289955983,-123.416909,VIC,Victoria Regional Transit System,North Saanich
102268,West Saanich at Willingdon (NB),NB_West Saanich_AT_Willingdon,48.649540995619,-123.44753899935,VIC,Victoria Regional Transit System,North Saanich
102269,Resthaven at Henry (SB),SB_Resthaven_NS_Henry,48.6538206955984,-123.4024868,VIC,Victoria Regional Transit System,Sidney
102270,Sooke at Church (WB),WB_Sooke_NS_Church,48.3792179951709,-123.717758999834,VIC,Victoria Regional Transit System,Sooke
102271,Church at Sooke (NB),NB_Church_FS_Sooke,48.3794739958151,-123.718445999716,VIC,Victoria Regional Transit System,Sooke
102272,Sooke at Church (EB),EB_Sooke_FS_Church,48.3791929955025,-123.717480000197,VIC,Victoria Regional Transit System,Sooke
102273,West Saanich at Willingdon (WB),WB_West Saanich_FS_Willingdon,48.6497339954647,-123.447495000317,VIC,Victoria Regional Transit System,North Saanich
102274,Resthaven at Mills (NB),NB_Resthaven_NS_Mills,48.6551649955989,-123.402817,VIC,Victoria Regional Transit System,Sidney
102275,Church at Country (NB),NB_Church_FS_Country,48.3819229959644,-123.719943000247,VIC,Victoria Regional Transit System,Sooke
102276,Mills at Bowerbank (EB),EB_Mills_FS_Bowerbank,48.6552811955989,-123.4099254,VIC,Victoria Regional Transit System,Sidney
102277,Bowerbank at Mills (NB),NB_Bowerbank_FS_Mills,48.655702895599,-123.4100676,VIC,Victoria Regional Transit System,Sidney
102278,Church 2200 block (NB),NB_2200_block_Church,48.3845839953093,-123.722317999385,VIC,Victoria Regional Transit System,Sooke
102279,Mills Rd W at McDonald Park (WB),WB_Mills Rd W_NS_McDonald Park,48.6553938955989,-123.4165889,VIC,Victoria Regional Transit System,Sidney
102280,Resthaven at Malaview (SB),SB_Resthaven_FS_Malaview,48.6567926955993,-123.4030274,VIC,Victoria Regional Transit System,Sidney
102281,Mills 1920 block (WB),WB_1920_block_Mills,48.655402895599,-123.4201429,VIC,Victoria Regional Transit System,North Saanich
102282,Church at Arranwood (NB),NB_Church_NS_Arranwood,48.3867139953449,-123.723660999481,VIC,Victoria Regional Transit System,Sooke
102283,McDonald Park at Mills (SB),SB_McDonald Park_NS_Mills,48.6558819955991,-123.41693,VIC,Victoria Regional Transit System,North Saanich
102284,Mills at Avenger (WB),WB_Mills_NS_Avenger,48.6554158955989,-123.4232749,VIC,Victoria Regional Transit System,North Saanich
102286,Bowerbank at Malaview (SB),SB_Bowerbank_FS_Malaview,48.6567836955994,-123.4102714,VIC,Victoria Regional Transit System,Sidney
102287,Resthaven at Amherst (NB),NB_Resthaven_NS_Amherst,48.6573668955995,-123.4028226,VIC,Victoria Regional Transit System,Sidney
102288,Bowerbank at Malaview (NB),NB_Bowerbank_FS_Malaview,48.6573549955995,-123.410054,VIC,Victoria Regional Transit System,Sidney
102289,Mills at Littlewood (WB),WB_Mills_FS_Littlewood,48.6554975586208,-123.431083394164,VIC,Victoria Regional Transit System,North Saanich
102291,Resthaven at Amelia (SB),SB_Resthaven_FS_Amelia,48.6585704955999,-123.4030367,VIC,Victoria Regional Transit System,Sidney
102292,Otter Point at Ayre (NB),NB_Otter Point_NS_Ayre,48.3785119958951,-123.724516000538,VIC,Victoria Regional Transit System,Sooke
102293,Otter Point at Eustace (SB),SB_Otter Point_NS_Eustace,48.3781409953706,-123.724521000638,VIC,Victoria Regional Transit System,Sooke
102294,Otter Point at Grant Rd W (NB),NB_Otter Point_NS_Grant Rd W,48.3796476072552,-123.725185132623,VIC,Victoria Regional Transit System,Sooke
102295,Resthaven at Amelia (NB),NB_Resthaven_FS_Amelia,48.6590179956,-123.40286,VIC,Victoria Regional Transit System,Sidney
102296,Sunriver at De Mamiel (NB),NB_Sunriver_FS_De Mamiel,48.3943369959529,-123.714506999763,VIC,Victoria Regional Transit System,Sooke
102297,Helgesen at Cedar Ridge (WB),WB_Helgesen_FS_Cedar Ridge,48.3890299953248,-123.728211999835,VIC,Victoria Regional Transit System,Sooke
102298,Mills at West Saanich (WB),WB_Mills_NS_West Saanich,48.6554049575702,-123.444431240575,VIC,Victoria Regional Transit System,North Saanich
102299,West Coast at Atherly (NB),NB_West Coast_NS_Atherly,48.3753429959413,-123.724948000633,VIC,Victoria Regional Transit System,Sooke
102300,McDonald Park at Glamorgan (SB),SB_McDonald Park_NS_Glamorgan,48.6593899956001,-123.416917,VIC,Victoria Regional Transit System,North Saanich
102301,Bowerbank at Calvin (SB),SB_Bowerbank_FS_Calvin,48.6598859956002,-123.4102526,VIC,Victoria Regional Transit System,Sidney
102302,Bowerbank at Piercy (NB),NB_Bowerbank_NS_Piercy,48.6602668956004,-123.4100568,VIC,Victoria Regional Transit System,Sidney
102303,Resthaven at Ardwell (NB),NB_Resthaven_NS_Ardwell,48.662353095601,-123.4038065,VIC,Victoria Regional Transit System,Sidney
102304,McDonald Park 10280 block (SB),SB_10280_block_McDonald Park,48.6611309956006,-123.416911,VIC,Victoria Regional Transit System,North Saanich
102305,Bowerbank at Vallis (SB),SB_Bowerbank_NS_Vallis,48.6620497956009,-123.4102387,VIC,Victoria Regional Transit System,Sidney
102306,West Saanich at Tapping (NB),NB_West Saanich_FS_Tapping,48.6588139955999,-123.447003,VIC,Victoria Regional Transit System,North Saanich
102307,Ardwell at Resthaven (EB),EB_Ardwell_NS_Resthaven,48.662511095601,-123.404357,VIC,Victoria Regional Transit System,Sidney
102308,West Coast at Maple Ave S (NB),NB_West Coast_FS_Maple Ave S,48.3705679951605,-123.728174999385,VIC,Victoria Regional Transit System,Sooke
102309,Ardwell at Simister (EB),EB_Ardwell_NS_Simister,48.6625229956011,-123.407331,VIC,Victoria Regional Transit System,Sidney
102310,Ardwell at Simister (WB),WB_Ardwell_NS_Simister,48.662648995601,-123.406599,VIC,Victoria Regional Transit System,Sidney
102311,West Coast at Maple Ave S (SB),SB_West Coast_NS_Maple Ave S,48.3706309952693,-123.728354999353,VIC,Victoria Regional Transit System,Sooke
102312,Ardwell at Devlin (EB),EB_Ardwell_NS_Devlin,48.662519995601,-123.409452,VIC,Victoria Regional Transit System,Sidney
102313,Helgesen at Otter Point (WB),WB_Helgesen_NS_Otter Point,48.3875839951318,-123.733273000168,VIC,Victoria Regional Transit System,Sooke
102314,Bowerbank at Ardwell (NB),NB_Bowerbank_FS_Ardwell,48.6628764956011,-123.4101239,VIC,Victoria Regional Transit System,Sidney
102315,Otter Point at Beaton (NB),NB_Otter Point_FS_Beaton,48.3830139954738,-123.732806000236,VIC,Victoria Regional Transit System,Sooke
102316,Otter Point at Rhodonite (SB),SB_Otter Point_FS_Rhodonite,48.3832239953136,-123.73323699971,VIC,Victoria Regional Transit System,Sooke
102317,Quartz at Otter Point (WB),WB_Quartz_FS_Otter Point,48.3842479957577,-123.733709999431,VIC,Victoria Regional Transit System,Sooke
102318,Sunriver at Driftwood (WB),WB_Sunriver_FS_Driftwood,48.3956019953007,-123.719099999531,VIC,Victoria Regional Transit System,Sooke
102319,Quartz at Gatewood (EB),EB_Quartz_NS_Gatewood,48.3839759958417,-123.734223000174,VIC,Victoria Regional Transit System,Sooke
102320,Otter Point at Burr (WB),WB_Otter Point_FS_Burr,48.3912549957473,-123.736760000326,VIC,Victoria Regional Transit System,Sooke
102321,Bowerbank at Colinwood (NB),NB_Bowerbank_FS_Colinwood,48.6649774956017,-123.4100568,VIC,Victoria Regional Transit System,Sidney
102322,Bowerbank at Colinwood (SB),SB_Bowerbank_NS_Colinwood,48.6649393956017,-123.4102258,VIC,Victoria Regional Transit System,Sidney
102199,Willingdon 9320 block (EB),EB_9320_block_Willingdon,48.635165995593,-123.421316,VIC,Victoria Regional Transit System,North Saanich
102200,Lochside at Captains (SB),SB_Lochside_FS_Captains,48.6363384955934,-123.4051806,VIC,Victoria Regional Transit System,Sidney
102201,West Saanich at McTavish (SB),SB_West Saanich_NS_McTavish,48.630148731531,-123.45818799925,VIC,Victoria Regional Transit System,North Saanich
102202,Willingdon 9320 block (WB),WB_9320_block_Willingdon,48.635283995593,-123.421428,VIC,Victoria Regional Transit System,North Saanich
102203,Glenidle at Idlemore (NB),NB_Glenidle_NS_Idlemore,48.3815819953716,-123.69211200068,VIC,Victoria Regional Transit System,Sooke
102204,Canora at Summergate (NB),NB_Canora_NS_Summergate,48.6362729955933,-123.4173,VIC,Victoria Regional Transit System,Sidney
102205,Lochside at Frost (SB),SB_Lochside_FS_Frost,48.6378844955938,-123.4037299,VIC,Victoria Regional Transit System,Sidney
102206,West Saanich 9190 block (NB),NB_9190_block_West Saanich,48.6316879959709,-123.45807299989,VIC,Victoria Regional Transit System,North Saanich
102207,Lochside at Frost (NB),NB_Lochside_FS_Frost,48.6381633955939,-123.4031786,VIC,Victoria Regional Transit System,Sidney
102208,Canora at Summergate (SB),SB_Canora_NS_Summergate,48.6362889955934,-123.4175,VIC,Victoria Regional Transit System,North Saanich
102209,Llanilar 6230 block (SB),SB_6230_block_Llanilar,48.3655272585472,-123.690311564074,VIC,Victoria Regional Transit System,Juan de Fuca (Part 1)
102210,Llanilar at Hensbro (SB),SB_Llanilar_FS_Hensbro,48.3631833961894,-123.689584770081,VIC,Victoria Regional Transit System,Juan de Fuca (Part 1)
102211,Legislature Terminus Bay A,Legislature_Terminus_Bay_A,48.4186409955035,-123.368947000525,VIC,Victoria Regional Transit System,Victoria
102214,Sooke at Lazzar (WB),WB_Sooke_FS_Lazzar,48.3878889952409,-123.698725999347,VIC,Victoria Regional Transit System,Sooke
100067,Otterpoint Road at Butler (WB),WB_Otterpoint_FS_Butler,48.3948310857134,-123.772776391871,VIC,Victoria Regional Transit System,Juan de Fuca (Part 1)
100108,East Sooke at Llanilar (NB),NB_East Sooke_NS_LLanilar,48.3664155983425,-123.684048660696,VIC,Victoria Regional Transit System,Juan de Fuca (Part 1)
800003,Langford Exchange,Langford Exchange,48.4454299954778,-123.505220000085,VIC,Victoria Regional Transit System,Langford
800005,McTavish Exchange,McTavish Exchange,48.6302378955916,-123.41313,VIC,Victoria Regional Transit System,North Saanich
800011,Royal Oak Exchange,Royal Oak Exchange,48.4989754276535,-123.387961351793,VIC,Victoria Regional Transit System,Saanich
800012,Saanichton Exchange,Saanichton Exchange,48.5941859159049,-123.41692087579,VIC,Victoria Regional Transit System,Central Saanich
800017,Colwwod Exchange,Colwood Exchange,48.4448938599464,-123.46696713231,VIC,Victoria Regional Transit System,Colwood
102007,Butchart Gardens,Butchart_Southbound,48.5630757977013,-123.46654145694,VIC,Victoria Regional Transit System,Central Saanich
102012,Hillside at Douglas (EB),EB_Hillside_NS_Ross,48.4385190423979,-123.365526961544,VIC,Victoria Regional Transit System,Victoria
100061,Gorge at Millgrove (EB),EB_Gorge_NS_Millgrove,48.446751448103,-123.395502698194,VIC,Victoria Regional Transit System,Saanich
100071,University at Ring (NB),NB_University_NS_Ring,48.4600209898767,-123.314283675487,VIC,Victoria Regional Transit System,Oak Bay
102132,Royal Bay Exch Bay B (WB),WB_Royal Bay Exch_Bay B,48.4082858564869,-123.487997441441,VIC,Victoria Regional Transit System,Colwood
102343,Royal Bay Exch Bay A (EB),EB_Royal Bay Exch_Bay A,48.4081363550499,-123.488052931322,VIC,Victoria Regional Transit System,Colwood
102347,Latoria at Ryder Hesjedal (WB),WB_Latoria_FS_Ryder Hesjedal,48.407298732542,-123.49159523892,VIC,Victoria Regional Transit System,Colwood
102349,Latoria at Ryder Hesjedal (EB),EB_Latoria_FS_Ryder Hesjedal,48.4077370448708,-123.490280516701,VIC,Victoria Regional Transit System,Colwood
100014,Gordon Head at San Juan (SB),SB_Gordon Head_NS_San Juan,48.4793362150567,-123.307612086217,VIC,Victoria Regional Transit System,Saanich
104034,Veteran Mem. Pky Onramp at Veteran Mem. Pky (EB),EB_Veteran Mem. Pky Onramp_FS_Veteran Mem. Pky,48.4565689959059,-123.496521999583,VIC,Victoria Regional Transit System,Langford
